id;time_start;time_end;act;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11;objective
56;26/12/2003;22/01/2005;func_000;cat_2;cat_15;cat_052;cat_2;cat_01;cat_7;cat_4;0.24;1;0.42;0.196149;0.448629039
56;24/12/2002;26/12/2003;func_216;cat_2;cat_15;cat_052;cat_2;cat_01;cat_7;cat_4;0.24;1;0.42;0.196149;0.421052377
623;1/01/2000;6/09/2001;func_000;cat_1;cat_04;cat_344;cat_1;cat_01;cat_4;cat_3;0.52;1;0.5;0.2310444;0.666174857
413;1/01/2000;15/03/2001;func_000;cat_3;cat_02;cat_140;cat_2;cat_01;cat_3;cat_2;0.52;0.8;0.42;0.207832;0.499508191
672;1/01/2000;4/01/2000;func_000;cat_2;cat_02;cat_142;cat_2;cat_01;cat_1;cat_4;0.16;0.8;0.58;0.1898719;0.126545734
672;4/01/2000;16/03/2001;func_096;cat_2;cat_02;cat_142;cat_2;cat_01;cat_1;cat_4;0.16;0.8;0.58;0.1898719;0.496378851
1103;12/12/2001;12/12/2001;func_002;cat_7;cat_19;cat_303;cat_2;cat_01;cat_1;cat_3;0;1;0.58;0.2069634;0.027786611
1103;16/03/2001;12/12/2001;func_026;cat_7;cat_19;cat_311;cat_2;cat_01;cat_1;cat_3;0.16;1;0.58;0.2592098;0.320943264
1103;17/02/2005;17/02/2005;func_114;cat_2;cat_19;cat_305;cat_2;cat_01;cat_1;cat_3;0;1;0.75;0.3178366;0.035012631
478;5/08/2006;12/09/2007;func_000;cat_3;cat_15;cat_153;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.170949;0.459879067
478;9/07/2003;7/03/2004;func_011;cat_5;cat_02;cat_153;cat_2;cat_01;cat_4;cat_2;0;0.8;0.33;0.1753667;0.293471529
478;7/03/2004;9/09/2005;func_038;cat_3;cat_02;cat_153;cat_2;cat_01;cat_4;cat_2;0.08;0.8;0.42;0.1875641;0.611516217
478;9/09/2005;5/08/2006;func_166;cat_3;cat_15;cat_153;cat_2;cat_01;cat_4;cat_2;0.08;1;0.33;0.170949;0.380801684
1190;29/04/2004;28/10/2004;func_022;cat_1;cat_04;cat_005;cat_1;cat_01;cat_1;cat_3;0.04;1;0.58;0.1887778;0.240302354
492;28/10/2004;19/08/2005;func_177;cat_2;cat_09;cat_234;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.33;0.2036131;0.345408637
492;27/11/2004;27/11/2004;func_216;cat_2;cat_09;cat_234;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.42;0.2156863;0.03002399
688;26/05/2006;29/07/2007;func_000;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_2;0.4;1;0.58;0.4096405;0.487609931
688;29/04/2004;11/12/2004;func_013;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_5;0.6;0.9;0.33;0.1843993;0.27831343
688;11/12/2004;26/05/2006;func_024;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.33;0.162751;0.593259619
688;29/07/2007;18/07/2008;func_041;cat_4;cat_02;cat_137;cat_2;cat_01;cat_4;cat_2;0.4;1;0.58;0.4096405;0.407659807
289;18/02/2004;26/03/2005;func_000;cat_7;cat_04;cat_212;cat_2;cat_01;cat_1;cat_2;0.2;1;0.42;0.1838013;0.459036126
289;22/05/2003;18/02/2004;func_027;cat_2;cat_04;cat_212;cat_2;cat_01;cat_1;cat_2;0.04;1;0.58;0.207366;0.321572549
289;24/12/2002;22/05/2003;func_153;cat_7;cat_04;cat_212;cat_2;cat_01;cat_1;cat_2;0.2;1;0.42;0.1838013;0.214252852
217;11/07/2004;5/07/2005;func_155;cat_3;cat_01;cat_030;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.2175784;0.41246327
849;19/11/2004;24/03/2005;func_174;cat_2;cat_02;cat_083;cat_2;cat_01;cat_7;cat_3;0;1;0.33;0.1830065;0.196768068
981;1/01/2000;7/01/2001;func_000;cat_2;cat_11;cat_124;cat_2;cat_01;cat_1;cat_4;0.28;1;0.33;0.1647275;0.426592952
981;7/01/2001;12/03/2002;func_177;cat_2;cat_11;cat_124;cat_2;cat_01;cat_1;cat_4;0.28;1;0.33;0.1647275;0.488610838
1109;28/07/2004;28/07/2004;func_073;cat_2;cat_04;cat_128;cat_2;cat_01;cat_1;cat_2;0.08;1;0.83;0.3569641;0.079129937
1109;12/03/2002;18/04/2002;func_210;cat_4;cat_02;cat_128;cat_2;cat_01;cat_1;cat_2;0.08;0.8;0.67;0.2921542;0.142981894
198;28/07/2004;16/02/2005;func_039;cat_3;cat_18;cat_278;cat_2;cat_01;cat_7;cat_3;0.08;1;0.33;0.1844706;0.258186294
198;24/04/2005;24/04/2005;func_187;cat_3;cat_18;cat_282;cat_2;cat_01;cat_7;cat_3;0.12;1;0.42;0.1906248;0.059601461
1094;1/10/2003;26/11/2004;func_000;cat_7;cat_04;cat_174;cat_1;cat_01;cat_1;cat_2;0.24;1;0.75;0.2911039;0.479789075
1094;24/12/2002;1/10/2003;func_044;cat_7;cat_04;cat_174;cat_1;cat_01;cat_1;cat_2;0.24;1;0.75;0.2911039;0.33119606
1055;20/05/2003;18/11/2003;func_113;cat_2;cat_04;cat_163;cat_2;cat_01;cat_1;cat_3;0.12;1;0.58;0.2104575;0.239731808
193;18/11/2003;3/12/2004;func_000;cat_7;cat_04;cat_131;cat_1;cat_01;cat_3;cat_3;0.16;1;0.42;0.1879431;0.436099762
193;3/12/2004;10/02/2005;func_189;cat_7;cat_04;cat_131;cat_1;cat_01;cat_3;cat_3;0.16;1;0.42;0.1879431;0.188287694
193;10/02/2005;10/02/2005;func_196;cat_7;cat_04;cat_131;cat_1;cat_01;cat_3;cat_3;0.32;1;0.5;0.2167941;0.055285025
193;10/02/2005;10/02/2005;func_226;cat_7;cat_04;cat_131;cat_1;cat_01;cat_3;cat_3;0.28;1;0.42;0.2074993;0.079678929
200;25/07/2003;17/09/2004;func_141;cat_7;cat_04;cat_219;cat_1;cat_01;cat_1;cat_4;0.24;1;0.75;0.3997163;0.478190661
1146;1/01/2000;10/12/2000;func_000;cat_5;cat_02;cat_111;cat_1;cat_01;cat_4;cat_3;0.12;1;0.33;0.1418549;0.397233571
1146;16/12/2001;14/08/2003;func_011;cat_5;cat_02;cat_111;cat_1;cat_01;cat_4;cat_3;0.16;1;0.33;0.1486458;0.659077583
1146;10/12/2000;16/12/2001;func_151;cat_5;cat_02;cat_111;cat_1;cat_01;cat_4;cat_3;0.12;1;0.33;0.1418549;0.424648295
282;14/03/2004;13/07/2004;func_105;cat_4;cat_04;cat_163;cat_2;cat_01;cat_1;cat_3;0.04;1;0.42;0.1848451;0.194381468
282;6/02/2004;14/03/2004;func_227;cat_4;cat_04;cat_163;cat_2;cat_01;cat_1;cat_3;0.12;1;0.42;0.1959144;0.142702348
955;1/01/2000;7/09/2000;func_000;cat_2;cat_04;cat_216;cat_2;cat_01;cat_7;cat_2;0.4;0.8;0.42;0.1902235;0.300987204
955;7/09/2000;6/11/2001;func_189;cat_2;cat_04;cat_216;cat_2;cat_01;cat_7;cat_2;0.4;0.8;0.42;0.1902235;0.48423316
1008;1/05/2004;11/12/2005;func_000;cat_7;cat_04;cat_252;cat_1;cat_01;cat_4;cat_4;0.24;1;0.5;0.2262895;0.64474275
1008;24/12/2002;1/06/2003;func_056;cat_7;cat_04;cat_252;cat_1;cat_01;cat_4;cat_4;0.24;1;0.5;0.2262895;0.221951691
1008;1/06/2003;1/05/2004;func_234;cat_7;cat_04;cat_252;cat_1;cat_01;cat_4;cat_4;0.28;1;0.5;0.2371869;0.386337337
1149;2/05/2004;2/05/2004;func_039;cat_3;cat_19;cat_332;cat_2;cat_01;cat_1;cat_2;0.08;1;0.42;0.1817477;0.118935841
1149;12/04/2004;2/05/2004;func_089;cat_3;cat_19;cat_332;cat_2;cat_01;cat_1;cat_2;0.2;0.8;0.5;0.2146967;0.134470711
1149;12/04/2004;12/04/2004;func_187;cat_3;cat_19;cat_332;cat_2;cat_01;cat_1;cat_2;0.12;1;0.42;0.189683;0.037881102
785;28/07/2004;28/07/2004;func_022;cat_1;cat_04;cat_024;cat_1;cat_01;cat_1;cat_3;0.16;1;0.58;0.207366;0.032346166
785;28/07/2004;25/04/2005;func_053;cat_1;cat_04;cat_024;cat_1;cat_01;cat_1;cat_3;0.12;1;0.42;0.1963314;0.321572549
562;21/01/2004;14/05/2005;func_234;cat_7;cat_04;cat_188;cat_1;cat_01;cat_4;cat_2;0.16;1;0.5;0.241202;0.540120933
51;16/02/2008;25/12/2008;func_000;cat_2;cat_09;cat_257;cat_2;cat_01;cat_4;cat_2;0.2;1;0.33;0.1515203;0.363280098
51;30/08/2004;21/04/2005;func_001;cat_2;cat_09;cat_257;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.33;0.1808778;0.285851027
51;21/04/2005;5/03/2006;func_157;cat_2;cat_09;cat_257;cat_2;cat_01;cat_4;cat_2;0.36;0.8;0.33;0.1788569;0.3685248
51;9/02/2007;16/02/2008;func_177;cat_2;cat_09;cat_257;cat_2;cat_01;cat_4;cat_2;0.2;1;0.33;0.1515203;0.426934859
51;6/05/2004;30/08/2004;func_208;cat_2;cat_09;cat_257;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.42;0.1928294;0.190379603
51;5/03/2006;9/02/2007;func_216;cat_2;cat_09;cat_257;cat_2;cat_01;cat_4;cat_2;0.32;0.8;0.42;0.174802;0.393078771
114;31/05/2004;6/11/2004;func_000;cat_4;cat_04;cat_193;cat_2;cat_01;cat_1;cat_4;0.04;1;0.67;0.2087706;0.222086553
114;6/11/2004;9/10/2005;func_042;cat_4;cat_04;cat_193;cat_2;cat_01;cat_1;cat_4;0.04;1;0.67;0.2087706;0.388353237
114;9/10/2005;25/07/2006;func_210;cat_4;cat_04;cat_193;cat_2;cat_01;cat_1;cat_2;0.24;0.8;0.67;0.2427523;0.339663962
114;31/05/2004;31/05/2004;func_240;cat_2;cat_04;cat_193;cat_2;cat_01;cat_1;cat_2;0.16;0.8;0.67;0.2883418;0.047822639
1027;25/08/2005;3/08/2006;func_155;cat_3;cat_16;cat_308;cat_2;cat_01;cat_7;cat_3;0.08;0.9;0.33;0.2167863;0.395824743
1027;25/08/2005;25/08/2005;func_239;cat_3;cat_16;cat_308;cat_2;cat_01;cat_7;cat_3;0.08;1;0.67;0.223268;0.023712937
768;1/01/2000;1/01/2000;func_000;cat_2;cat_08;cat_395;cat_2;cat_01;cat_1;cat_2;0.28;1;0.58;0.1938621;0.051370962
768;1/01/2000;16/10/2000;func_096;cat_2;cat_08;cat_395;cat_2;cat_01;cat_1;cat_2;0.28;1;0.58;0.1938621;0.339663962
768;16/10/2000;13/11/2001;func_105;cat_4;cat_04;cat_395;cat_2;cat_01;cat_1;cat_2;0.16;0.8;0.42;0.2158203;0.448755183
698;1/01/2000;10/03/2001;func_000;cat_2;cat_05;cat_416;cat_2;cat_01;cat_4;cat_4;0.12;0.8;0.33;0.1780373;0.493371105
698;10/03/2001;9/11/2002;func_177;cat_2;cat_05;cat_416;cat_2;cat_01;cat_4;cat_4;0.12;0.8;0.33;0.1780373;0.661650111
534;6/08/2005;20/09/2006;func_000;cat_3;cat_02;cat_160;cat_2;cat_01;cat_4;cat_3;0.16;1;0.33;0.1539908;0.468073546
534;19/12/2003;6/08/2005;func_039;cat_3;cat_02;cat_160;cat_2;cat_01;cat_4;cat_3;0.2;1;0.33;0.1593817;0.650899827
534;24/12/2002;19/12/2003;func_166;cat_3;cat_02;cat_160;cat_2;cat_01;cat_4;cat_3;0.16;1;0.33;0.1539908;0.412828923
758;13/01/2005;21/06/2005;func_052;cat_2;cat_04;cat_165;cat_1;cat_01;cat_1;cat_4;0.04;1;0.58;0.2191176;0.221951691
758;6/09/2004;13/01/2005;func_223;cat_2;cat_04;cat_165;cat_1;cat_01;cat_1;cat_4;0.12;0.9;0.58;0.2309745;0.199341108
54;7/04/2005;4/08/2005;func_230;cat_2;cat_04;cat_197;cat_2;cat_01;cat_4;cat_3;0;0.9;0.58;0.2385621;0.192373507
654;25/08/2005;18/12/2005;func_245;cat_2;cat_04;cat_170;cat_2;cat_01;cat_4;cat_2;0;1;0.67;0.2810458;0.190379603
102;18/03/2005;14/12/2006;func_163;cat_7;cat_04;cat_203;cat_1;cat_01;cat_4;cat_2;0.12;1;0.33;0.162751;0.68268132
102;29/04/2004;18/03/2005;func_225;cat_7;cat_04;cat_203;cat_1;cat_01;cat_4;cat_2;0.16;1;0.33;0.1673052;0.37419429
445;16/06/2004;16/05/2005;func_002;cat_7;cat_09;cat_213;cat_1;cat_01;cat_4;cat_3;0.04;1;0.58;0.2605137;0.384704295
1180;1/01/2000;6/09/2001;func_000;cat_4;cat_04;cat_203;cat_2;cat_01;cat_7;cat_2;0.72;0.8;0.33;0.1843137;0.666174857
304;15/05/2002;17/11/2003;func_000;cat_2;cat_05;cat_448;cat_2;cat_01;cat_4;cat_4;0.24;1;0.42;0.2025967;0.61124678
304;15/05/2004;7/09/2004;func_105;cat_4;cat_08;cat_448;cat_2;cat_01;cat_4;cat_4;0.08;1;0.42;0.2193026;0.190379603
304;6/09/2001;15/05/2002;func_216;cat_2;cat_05;cat_448;cat_2;cat_01;cat_4;cat_4;0.24;1;0.42;0.2025967;0.301137377
122;11/11/2004;13/03/2005;func_163;cat_2;cat_04;cat_201;cat_2;cat_01;cat_7;cat_2;0;1;0.33;0.1503268;0.194309833
1132;6/07/2005;15/11/2005;func_022;cat_2;cat_04;cat_183;cat_1;cat_01;cat_4;cat_2;0.12;0.8;0.58;0.2712477;0.201858134
1132;13/03/2005;11/01/2006;func_254;cat_2;cat_04;cat_183;cat_1;cat_01;cat_4;cat_2;0.12;0.8;0.58;0.2682967;0.355276067
977;1/01/2000;6/09/2002;func_000;cat_2;cat_06;cat_105;cat_1;cat_01;cat_4;cat_2;0.4;0.9;0.33;0.1914732;0.832841524
341;1/01/2000;6/09/2001;func_000;cat_3;cat_02;cat_138;cat_2;cat_01;cat_4;cat_3;0.6;1;0.58;0.2598373;0.666174857
108;6/09/2001;28/07/2002;func_177;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_3;0.12;1;0.33;0.2307712;0.375603681
108;6/03/2005;6/03/2005;func_216;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_3;0.12;1;0.42;0.2401961;0.025640114
1178;9/05/2003;15/10/2003;func_000;cat_2;cat_04;cat_026;cat_2;cat_01;cat_3;cat_2;0.04;1;0.67;0.2227869;0.222086553
1178;2/04/2003;2/04/2003;func_131;cat_2;cat_04;cat_026;cat_2;cat_01;cat_3;cat_2;0.2;1;0.75;0.2536765;0.118687679
1178;2/04/2003;2/04/2003;func_136;cat_2;cat_04;cat_026;cat_2;cat_01;cat_3;cat_2;0.16;0.8;0.75;0.2486124;0.037977134
1178;15/10/2003;18/03/2004;func_239;cat_2;cat_04;cat_026;cat_2;cat_01;cat_3;cat_2;0.04;1;0.67;0.2227869;0.218658905
1178;2/04/2003;9/05/2003;func_241;cat_2;cat_04;cat_026;cat_2;cat_01;cat_3;cat_2;0.28;1;0.67;0.2766072;0.143261768
494;3/11/2004;4/03/2006;func_000;cat_2;cat_04;cat_168;cat_2;cat_01;cat_4;cat_2;0.32;1;0.42;0.2189144;0.547978988
494;1/09/2003;3/11/2004;func_027;cat_2;cat_04;cat_168;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.58;0.2386235;0.488239216
494;24/12/2002;1/09/2003;func_216;cat_2;cat_04;cat_168;cat_2;cat_01;cat_4;cat_2;0.32;1;0.42;0.2189144;0.301137377
6;20/05/2006;19/04/2007;func_000;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_2;0.36;0.8;0.42;0.1870824;0.385662712
6;7/02/2004;5/09/2004;func_131;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.75;0.4958562;0.264492337
6;28/09/2003;7/02/2004;func_136;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_2;0.4;1;0.75;0.2229124;0.20176861
6;12/12/2005;20/05/2006;func_216;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_2;0.36;0.8;0.42;0.1870824;0.222086553
6;5/09/2004;12/12/2005;func_241;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_2;0.48;0.8;0.67;0.2587536;0.523964319
312;25/08/2005;25/08/2005;func_079;cat_7;cat_04;cat_196;cat_2;cat_01;cat_1;cat_2;0;1;0.83;0.4607843;0.023712937
1210;27/10/2004;9/05/2006;func_000;cat_7;cat_04;cat_116;cat_1;cat_01;cat_4;cat_3;0.2;1;0.58;0.2273131;0.618962386
1210;31/05/2004;27/10/2004;func_196;cat_2;cat_04;cat_116;cat_1;cat_01;cat_4;cat_3;0.12;1;0.58;0.2471699;0.214489306
1210;9/05/2006;25/06/2007;func_224;cat_7;cat_04;cat_116;cat_1;cat_01;cat_4;cat_3;0.2;1;0.58;0.2273131;0.468637703
806;13/03/2005;24/09/2005;func_000;cat_2;cat_09;cat_229;cat_1;cat_01;cat_4;cat_3;0.24;1;0.42;0.169934;0.251619119
806;18/06/2004;13/03/2005;func_002;cat_7;cat_09;cat_229;cat_1;cat_01;cat_4;cat_4;0.04;1;0.58;0.2013641;0.318185241
806;24/09/2005;28/01/2007;func_216;cat_2;cat_09;cat_229;cat_1;cat_01;cat_4;cat_3;0.24;1;0.42;0.169934;0.552329379
806;23/02/2004;18/06/2004;func_241;cat_2;cat_09;cat_229;cat_1;cat_01;cat_4;cat_4;0.08;1;0.67;0.2385817;0.190379603
1009;5/12/2005;12/01/2007;func_026;cat_7;cat_09;cat_239;cat_2;cat_01;cat_4;cat_2;0.04;1;0.58;0.2561987;0.459620288
1009;11/11/2004;5/12/2005;func_041;cat_4;cat_09;cat_239;cat_2;cat_01;cat_4;cat_2;0.04;1;0.58;0.2765026;0.444742696
296;1/01/2000;15/03/2001;func_000;cat_2;cat_04;cat_199;cat_2;cat_01;cat_1;cat_2;0.52;0.8;0.42;0.2436039;0.499508191
194;1/01/2000;1/03/2001;func_000;cat_3;cat_08;cat_395;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.33;0.1646778;0.484562741
194;1/03/2001;1/11/2002;func_166;cat_3;cat_08;cat_395;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.33;0.1646778;0.662054816
841;8/06/2004;28/06/2004;func_118;cat_7;cat_04;cat_166;cat_2;cat_01;cat_1;cat_2;0.08;0.6;0.67;0.304651;0.134470711
82;14/09/2004;14/09/2004;func_041;cat_4;cat_04;cat_010;cat_2;cat_01;cat_1;cat_3;0;1;0.58;0.254902;0.032595717
918;31/05/2004;1/07/2005;func_000;cat_2;cat_04;cat_092;cat_1;cat_01;cat_2;cat_3;0.4;1;0.58;0.2425399;0.452295719
918;1/07/2005;30/03/2006;func_027;cat_2;cat_04;cat_092;cat_1;cat_01;cat_2;cat_3;0.4;1;0.58;0.2425399;0.321572549
918;31/05/2004;31/05/2004;func_196;cat_2;cat_04;cat_092;cat_1;cat_01;cat_2;cat_3;0.52;1;0.58;0.2637288;0.055285025
686;18/09/2004;10/02/2005;func_108;cat_7;cat_04;cat_164;cat_2;cat_01;cat_1;cat_3;0.04;1;0.67;0.2690693;0.210829722
686;11/07/2004;18/09/2004;func_195;cat_7;cat_04;cat_164;cat_2;cat_01;cat_1;cat_3;0.12;1;0.67;0.2830954;0.16093345
686;11/07/2004;11/07/2004;func_239;cat_7;cat_04;cat_164;cat_2;cat_01;cat_1;cat_3;0.16;1;0.67;0.3082634;0.051370962
847;6/04/2004;6/04/2004;func_000;cat_2;cat_04;cat_181;cat_2;cat_01;cat_1;cat_4;0.16;1;0.58;0.2063856;0.027714801
847;24/12/2002;24/12/2002;func_113;cat_2;cat_04;cat_181;cat_2;cat_01;cat_1;cat_4;0.16;1;0.58;0.2063856;0.03807339
847;24/12/2002;29/02/2004;func_239;cat_2;cat_04;cat_181;cat_2;cat_01;cat_1;cat_4;0.16;0.8;0.67;0.2134438;0.490277683
847;29/02/2004;6/04/2004;func_240;cat_2;cat_04;cat_181;cat_2;cat_01;cat_1;cat_2;0.44;1;0.67;0.2814373;0.143261768
300;6/04/2004;26/02/2005;func_105;cat_4;cat_04;cat_415;cat_2;cat_01;cat_4;cat_3;0.04;1;0.42;0.2222222;0.377496389
300;7/04/2005;1/10/2005;func_107;cat_4;cat_04;cat_415;cat_2;cat_01;cat_4;cat_3;0.08;1;0.42;0.2268007;0.235614632
1021;9/01/2003;9/01/2003;func_119;cat_7;cat_04;cat_209;cat_2;cat_01;cat_1;cat_2;0;1;0.42;0.1958503;0.041067027
79;25/05/2003;8/02/2004;func_000;cat_3;cat_05;cat_409;cat_2;cat_01;cat_1;cat_1;0.28;1;0.33;0.1539908;0.309089797
79;8/02/2004;28/01/2005;func_038;cat_3;cat_05;cat_409;cat_2;cat_01;cat_1;cat_5;0.36;0.8;0.42;0.1662627;0.408889349
79;12/04/2004;3/05/2004;func_039;cat_3;cat_05;cat_409;cat_2;cat_01;cat_1;cat_5;0.28;1;0.33;0.1566627;0.134740213
79;9/01/2003;25/05/2003;func_166;cat_3;cat_05;cat_409;cat_2;cat_01;cat_1;cat_1;0.28;1;0.33;0.1539908;0.204643801
79;12/04/2004;12/04/2004;func_187;cat_3;cat_05;cat_409;cat_2;cat_01;cat_1;cat_5;0.56;0.8;0.5;0.2013556;0.03807339
369;1/01/2000;15/03/2001;func_000;cat_2;cat_04;cat_222;cat_2;cat_01;cat_2;cat_2;0.8;0.72;0.42;0.2300033;0.499508191
991;15/03/2001;19/02/2002;func_056;cat_7;cat_04;cat_228;cat_1;cat_01;cat_4;cat_4;0.04;1;0.5;0.2043471;0.392934794
991;16/07/2003;19/04/2004;func_239;cat_7;cat_04;cat_228;cat_1;cat_01;cat_4;cat_4;0.12;1;0.67;0.2362601;0.327600116
1179;19/04/2003;1/10/2003;func_000;cat_4;cat_04;cat_166;cat_1;cat_01;cat_4;cat_2;0.28;1;0.42;0.1790882;0.226412105
1179;24/12/2002;19/04/2003;func_105;cat_4;cat_04;cat_166;cat_1;cat_01;cat_4;cat_2;0.28;1;0.42;0.1790882;0.190379603
854;1/01/2000;5/08/2000;func_000;cat_2;cat_04;cat_198;cat_2;cat_01;cat_4;cat_3;0.24;1;0.58;0.2155105;0.270895566
854;5/08/2000;27/03/2001;func_052;cat_2;cat_04;cat_198;cat_2;cat_01;cat_4;cat_3;0.24;1;0.58;0.2155105;0.285354345
854;27/03/2001;9/11/2002;func_196;cat_7;cat_04;cat_198;cat_2;cat_01;cat_4;cat_3;0;1;0.58;0.2264078;0.648138118
272;9/11/2002;17/11/2003;func_152;cat_7;cat_04;cat_165;cat_2;cat_05;cat_3;cat_2;0.12;0.8;0.33;0.1933686;0.427618557
272;25/08/2005;25/08/2005;func_153;cat_7;cat_04;cat_165;cat_2;cat_05;cat_3;cat_2;0.12;0.8;0.42;0.2058824;0.023712937
318;13/04/2004;21/09/2006;func_000;cat_2;cat_15;cat_064;cat_2;cat_01;cat_4;cat_3;0.28;0.8;0.33;0.1786575;0.811409417
318;24/12/2002;1/07/2003;func_177;cat_2;cat_15;cat_064;cat_2;cat_01;cat_4;cat_3;0.28;0.8;0.33;0.1786575;0.246162256
318;1/07/2003;13/04/2004;func_216;cat_2;cat_15;cat_064;cat_2;cat_01;cat_4;cat_3;0.32;0.8;0.42;0.1923915;0.336698142
274;7/04/2005;9/04/2006;func_105;cat_4;cat_04;cat_192;cat_2;cat_01;cat_1;cat_2;0.2;1;0.42;0.2156863;0.420687408
274;7/04/2005;7/04/2005;func_107;cat_4;cat_04;cat_192;cat_2;cat_01;cat_1;cat_2;0.24;1;0.42;0.2201307;0.044163056
899;1/01/2000;1/01/2000;func_000;cat_7;cat_04;cat_005;cat_1;cat_01;cat_1;cat_3;0;1;0.67;0.3255621;0.047704281
899;7/02/2000;7/02/2000;func_046;cat_7;cat_15;cat_005;cat_1;cat_01;cat_1;cat_2;0.16;1;0.67;0.3575686;0.023712937
899;1/01/2000;7/02/2000;func_141;cat_7;cat_04;cat_005;cat_1;cat_01;cat_1;cat_2;0.08;1;0.67;0.3462719;0.143261768
899;1/01/2000;1/01/2000;func_257;cat_7;cat_04;cat_005;cat_1;cat_01;cat_1;cat_3;0;1;0.67;0.3255621;0.079312592
187;9/01/2003;8/05/2003;func_000;cat_2;cat_04;cat_193;cat_2;cat_01;cat_2;cat_2;0.2;0.75;0.33;0.1618569;0.192240218
187;25/07/2005;31/12/2005;func_024;cat_2;cat_04;cat_193;cat_2;cat_01;cat_2;cat_2;0.52;0.8;0.33;0.2188549;0.221951691
187;25/04/2004;25/07/2005;func_094;cat_2;cat_04;cat_193;cat_2;cat_01;cat_2;cat_2;0.4;0.8;0.58;0.2012719;0.516014653
187;9/01/2003;9/01/2003;func_160;cat_2;cat_04;cat_193;cat_2;cat_01;cat_2;cat_2;0.32;0.75;0.42;0.1840536;0.064359727
187;8/05/2003;25/04/2004;func_163;cat_2;cat_04;cat_193;cat_2;cat_01;cat_2;cat_2;0.2;0.75;0.33;0.1618569;0.406056605
187;9/01/2003;9/01/2003;func_177;cat_2;cat_04;cat_193;cat_2;cat_01;cat_2;cat_2;0.32;0.75;0.33;0.175419;0.044273488
399;10/02/2004;2/06/2005;func_000;cat_2;cat_04;cat_260;cat_2;cat_01;cat_3;cat_4;0.2;0.8;0.33;0.162751;0.540120933
399;2/06/2005;19/03/2006;func_163;cat_2;cat_04;cat_260;cat_2;cat_01;cat_3;cat_4;0.2;0.8;0.33;0.162751;0.339962229
399;6/02/2004;10/02/2004;func_189;cat_2;cat_04;cat_260;cat_2;cat_01;cat_3;cat_4;0.32;0.8;0.42;0.194951;0.126545734
903;1/01/2000;6/09/2001;func_000;cat_7;cat_04;cat_181;cat_2;cat_01;cat_4;cat_4;0.36;0.8;0.58;0.2434209;0.666174857
590;24/01/2002;20/07/2003;func_000;cat_7;cat_04;cat_209;cat_1;cat_01;cat_5;cat_2;0.16;0.8;0.33;0.1520137;0.602766429
590;6/09/2001;24/01/2002;func_163;cat_7;cat_04;cat_209;cat_1;cat_01;cat_5;cat_2;0.16;0.8;0.33;0.1520137;0.207527624
590;29/04/2004;29/04/2004;func_225;cat_7;cat_04;cat_209;cat_1;cat_01;cat_5;cat_2;0.2;0.8;0.33;0.1564477;0.079678929
590;29/04/2004;8/04/2005;func_226;cat_7;cat_04;cat_209;cat_1;cat_01;cat_5;cat_2;0.28;1;0.42;0.1735706;0.396845344
27;8/08/2005;11/06/2006;func_175;cat_3;cat_04;cat_261;cat_2;cat_01;cat_4;cat_2;0;1;0.33;0.1764706;0.35704627
574;30/01/2005;14/06/2005;func_000;cat_2;cat_04;cat_190;cat_2;cat_01;cat_4;cat_3;0.2;1;0.42;0.3738105;0.204547768
574;14/06/2005;18/08/2006;func_025;cat_2;cat_04;cat_190;cat_2;cat_01;cat_4;cat_3;0.44;1;0.67;0.2614379;0.488239216
574;2/04/2003;29/07/2003;func_052;cat_2;cat_04;cat_190;cat_2;cat_01;cat_4;cat_3;0.44;1;0.58;0.2435935;0.19230678
574;29/07/2003;30/01/2005;func_096;cat_2;cat_04;cat_190;cat_2;cat_01;cat_4;cat_3;0.2;1;0.58;0.1938621;0.61111163
574;18/08/2006;24/12/2006;func_216;cat_2;cat_04;cat_190;cat_2;cat_01;cat_4;cat_3;0.2;1;0.42;0.3738105;0.199179001
230;12/06/2005;22/10/2005;func_007;cat_2;cat_10;cat_135;cat_2;cat_01;cat_4;cat_3;0.12;1;0.42;0.2222222;0.201858134
